AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,DESEMPLEO
555525526.7,111941.2622,113,494,47,MAGDALENA,318,GUAMAL,GUAMAL,CM,47318,ZONA04,DABAR,DABARZONA04,55552.553,0
798846260.3,140142.1204,115,491,47,MAGDALENA,245,EL BANCO,EL BANCO,CM,47245,ZONA04,DABAR,DABARZONA04,79884.626,0
789144728.9,124055.047,1090,1092,47,MAGDALENA,980,ZONA BANANERA,PRADO SEVILLA,CM,47980,ZONA07,DABAR,DABARZONA07,78914.473,0
517942502.7,107952.2802,1091,1089,47,MAGDALENA,30,ALGARROBO,ALGARROBO,CM,47030,ZONA07,DABAR,DABARZONA07,51794.25,0
111014617.3,55343.74921,1092,1090,47,MAGDALENA,205,CONCORDIA,CONCORDIA,CM,47205,ZONA07,DABAR,DABARZONA07,11101.462,0
341570076.7,105759.0916,1093,495,47,MAGDALENA,960,ZAPAYAN,ZAPAYAN,CM,47960,ZONA07,DABAR,DABARZONA07,34157.008,0
949315516.2,156668.5538,1095,497,47,MAGDALENA,660,SABANAS DE SAN ANGEL,SAN ANGEL,CM,47660,ZONA07,DABAR,DABARZONA07,94931.552,0
871982383.3,136581.2518,1096,497,47,MAGDALENA,460,NUEVA GRANADA,NUEVA GRANADA,CM,47460,ZONA07,DABAR,DABARZONA07,87198.238,0
558739628.8,111264.3635,1097,1091,47,MAGDALENA,720,SANTA BARBARA DE PINTO,SANTA BARBARA DE PINTO,CM,47720,ZONA07,DABAR,DABARZONA07,55873.963,0
16819951928,607787.2255,720,807,50,META,568,PUERTO GAITAN,PUERTO GAITAN,CM,50568,ZONA12,DABOG,DABOGZONA12,1681995.193,0
424780781.7,111871.3232,757,1001,50,META,110,BARRANCA DE UPIA,BARRANCA DE UPIA,CM,50110,ZONA12,DABOG,DABOGZONA12,42478.078,0
202623862.3,59941.54649,784,814,50,META,686,SAN JUANITO,SAN JUANITO,CM,50686,ZONA12,DABOG,DABOGZONA12,20262.386,0
197797201.6,70466.08607,793,1025,50,META,245,EL CALVARIO,EL CALVARIO,CM,50245,ZONA12,DABOG,DABOGZONA12,19779.72,0
808960161.8,131147.7406,796,795,50,META,124,CABUYARO,CABUYARO,CM,50124,ZONA12,DABOG,DABOGZONA12,80896.016,0
566674958.6,163825.7772,802,811,50,META,606,RESTREPO,RESTREPO,CM,50606,ZONA12,DABOG,DABOGZONA12,56667.496,0
5580277053,405475.5665,804,808,50,META,573,PUERTO LOPEZ,PUERTO LOPEZ,CM,50573,ZONA12,DABOG,DABOGZONA12,558027.705,0
1370000373,211363.5565,819,793,50,META,1,VILLAVICENCIO,VILLAVICENCIO,CM,50001,ZONA11,DABOG,DABOGZONA11,137000.037,12.56
379192066.5,132234.955,821,817,50,META,226,CUMARAL,CUMARAL,CM,50226,ZONA12,DABOG,DABOGZONA12,37919.207,0
975482845.6,179210.2337,836,794,50,META,6,ACACIAS,ACACIAS,CM,50006,ZONA11,DABOG,DABOGZONA11,97548.285,0
764368412.9,144814.7523,847,801,50,META,318,GUAMAL,GUAMAL,CM,50318,ZONA11,DABOG,DABOGZONA11,76436.841,0
1686353532,237465.551,853,797,50,META,223,SAN LUIS DE CUBARRAL,SAN LUIS DE CUBARRAL,CM,50223,ZONA11,DABOG,DABOGZONA11,168635.353,0
1437854781,181855.3097,854,812,50,META,680,SAN CARLOS DE GUAROA,SAN CARLOS DE GUAROA,CM,50680,ZONA11,DABOG,DABOGZONA11,143785.478,0
561625840.9,106235.0873,858,796,50,META,150,CASTILLA LA NUEVA,CASTILLA LA NUEVA,CM,50150,ZONA11,DABOG,DABOGZONA11,56162.584,0
6514118436,452045.9524,860,815,50,META,689,SAN MARTIN,SAN MARTIN,CM,50689,ZONA11,DABOG,DABOGZONA11,651411.844,0
105754152,43834.39327,873,798,50,META,270,EL DORADO,EL DORADO,CM,50270,ZONA11,DABOG,DABOGZONA11,10575.415,0
6299405386,450038.119,876,1008,50,META,370,LA URIBE,LA URIBE,CM,50370,ZONA11,DABOG,DABOGZONA11,629940.539,0
969315528.4,160396.8545,877,805,50,META,400,LEJANIAS,LEJANIAS,CM,50400,ZONA11,DABOG,DABOGZONA11,96931.553,0
719572906.3,124224.1937,878,798,50,META,251,EL CASTILLO,EL CASTILLO,CM,50251,ZONA11,DABOG,DABOGZONA11,71957.291,0
229649754.5,73783.29148,881,800,50,META,313,GRANADA,GRANADA,CM,50313,ZONA11,DABOG,DABOGZONA11,22964.975,0
2119664305,259582.1356,883,803,50,META,330,MESETAS,MESETAS,CM,50330,ZONA11,DABOG,DABOGZONA11,211966.431,0
754198736.9,126397.6388,884,799,50,META,287,FUENTE DE ORO,FUENTE DE ORO,CM,50287,ZONA11,DABOG,DABOGZONA11,75419.874,0
2085450652,226559.1101,887,809,50,META,577,PUERTO LLERAS,PUERTO LLERAS,CM,50577,ZONA11,DABOG,DABOGZONA11,208545.065,0
12474093820,565041.944,889,802,50,META,325,MAPIRIPAN,MAPIRIPAN,CM,50325,ZONA11,DABOG,DABOGZONA11,1247409.382,0
834158241.5,164458.2998,895,813,50,META,683,SAN JUAN DE ARAMA,SAN JUAN DE ARAMA,CM,50683,ZONA11,DABOG,DABOGZONA11,83415.824,0
4499515357,390012.8325,904,816,50,META,711,VISTAHERMOSA,VISTAHERMOSA,CM,50711,ZONA11,DABOG,DABOGZONA11,449951.536,0
4062741886,299476.1964,907,810,50,META,590,PUERTO RICO,PUERTO RICO,CM,50590,ZONA11,DABOG,DABOGZONA11,406274.189,0
919531702.4,171267.0086,926,806,50,META,450,PUERTO CONCORDIA,PUERTO CONCORDIA,CM,50450,ZONA11,DABOG,DABOGZONA11,91953.17,0
11026571106,477459.0647,938,804,50,META,350,LA MACARENA,LA MACARENA,CM,50350,ZONA12,DABOG,DABOGZONA12,1102657.111,0
1489004367,253266.1132,936,48,52,NARINO,696,SANTA BARBARA,ISCUANDE,CM,52696,ZONA03,DACLI,DACLIZONA03,148900.437,0
1865400896,341827.4869,939,49,52,NARINO,250,EL CHARCO,EL CHARCO,CM,52250,ZONA03,DACLI,DACLIZONA03,186540.09,0
603467597.5,106341.6509,942,51,52,NARINO,473,MOSQUERA,MOSQUERA,CM,52473,ZONA03,DACLI,DACLIZONA03,60346.76,0
496424029.5,157881.0962,943,1017,52,NARINO,390,LA TOLA,LA TOLA,CM,52390,ZONA03,DACLI,DACLIZONA03,49642.403,0
595819802.4,142768.2553,948,50,52,NARINO,490,OLAYA  HERRERA,BOCAS DE SATINGA,CM,52490,ZONA03,DACLI,DACLIZONA03,59581.98,0
626086015.7,150327.6817,951,52,52,NARINO,520,FRANCISCO PIZARRO,SALAHONDA,CM,52520,ZONA06,DACLI,DACLIZONA06,62608.602,0
1197652002,177581.6979,962,54,52,NARINO,621,ROBERTO PAYAN,SAN JOSE,CM,52621,ZONA06,DACLI,DACLIZONA06,119765.2,0
3598202763,261480.9551,969,56,52,NARINO,427,MAGUI,PAYAN,CM,52427,ZONA06,DACLI,DACLIZONA06,359820.276,0
567625320.1,128411.5194,971,47,52,NARINO,405,LEIVA,LEIVA,CM,52405,ZONA05,DACLI,DACLIZONA05,56762.532,0
3524236212,284664.9466,979,53,52,NARINO,835,TUMACO,TUMACO,CM,52835,ZONA07,DACLI,DACLIZONA07,352423.621,0
346315984.1,87823.27336,990,44,52,NARINO,540,POLICARPA,POLICARPA,CM,52540,ZONA06,DACLI,DACLIZONA06,34631.598,0
255897390.7,72134.32322,992,43,52,NARINO,256,EL ROSARIO,EL ROSARIO,CM,52256,ZONA06,DACLI,DACLIZONA06,25589.739,0
220805091,61090.47136,998,45,52,NARINO,233,CUMBITARA,CUMBITARA,CM,52233,ZONA06,DACLI,DACLIZONA06,22080.509,0
2423290271,241464.0595,999,55,52,NARINO,79,BARBACOAS,BARBACOAS,CM,52079,ZONA06,DACLI,DACLIZONA06,242329.027,0
460440141.9,103832.0122,1002,46,52,NARINO,418,LOS ANDES,SOTOMAYOR,CM,52418,ZONA06,DACLI,DACLIZONA06,46044.014,0
88267488.47,52657.95115,1003,2,52,NARINO,693,SAN PABLO,SAN PABLO,CM,52693,ZONA08,DACLI,DACLIZONA08,8826.749,0
241622978.6,64123.57069,1005,42,52,NARINO,786,TAMINANGO,TAMINANGO,CM,52786,ZONA06,DACLI,DACLIZONA06,24162.298,0
45127282.21,29468.0375,1006,38,52,NARINO,203,COLON,GENOVA,CM,52203,ZONA08,DACLI,DACLIZONA08,4512.728,0
126461557.5,51132.47171,1007,39,52,NARINO,399,LA UNION,LA UNION,CM,52399,ZONA08,DACLI,DACLIZONA08,12646.156,0
248730051.8,71451.17036,1008,41,52,NARINO,687,SAN LORENZO,SAN LORENZO,CM,52687,ZONA06,DACLI,DACLIZONA06,24873.005,0
319129694,75307.40786,1011,36,52,NARINO,378,LA CRUZ,LA CRUZ,CM,52378,ZONA08,DACLI,DACLIZONA08,31912.969,0
27007904.39,27588.62028,1012,37,52,NARINO,83,BELEN,BELEN,CM,52083,ZONA08,DACLI,DACLIZONA08,2700.79,0
184758391,81193.8831,1014,1036,52,NARINO,385,LA LLANADA,LA LLANADA,CM,52385,ZONA07,DACLI,DACLIZONA07,18475.839,0
47835525.82,30364.11461,1015,40,52,NARINO,694,SAN PEDRO DE CARTAGO,SAN PEDRO DE CARTAGO,CM,52694,ZONA08,DACLI,DACLIZONA08,4783.553,0
51086686.82,38034.50888,1016,1020,52,NARINO,685,SAN BERNARDO,SAN BERNARDO,CM,52685,ZONA08,DACLI,DACLIZONA08,5108.669,0
72190181.47,55729.6329,1017,35,52,NARINO,19,ALBAN,SAN JOSE,CM,52019,ZONA08,DACLI,DACLIZONA08,7219.018,0
68134066.99,37756.64844,1018,1037,52,NARINO,51,ARBOLEDA,BERRUECOS,CM,52051,ZONA08,DACLI,DACLIZONA08,6813.407,0
428687134.3,117780.9681,1019,27,52,NARINO,678,SAMANIEGO,SAMANIEGO,CM,52678,ZONA06,DACLI,DACLIZONA06,42868.713,0
165877326.5,66174.12504,1021,31,52,NARINO,260,EL TAMBO,EL TAMBO,CM,52260,ZONA06,DACLI,DACLIZONA06,16587.733,0
83718576.9,44715.83239,1023,1018,52,NARINO,240,CHACHAGUI,CHACHAGUI,CM,52240,ZONA07,DACLI,DACLIZONA07,8371.858,0
703508377.2,108907.8388,1024,34,52,NARINO,258,EL TABLON,EL TABLON,CM,52258,ZONA08,DACLI,DACLIZONA08,70350.838,0
94918944.8,48824.96017,1025,30,52,NARINO,411,LINARES,LINARES,CM,52411,ZONA06,DACLI,DACLIZONA06,9491.894,0
2436969632,249740.5552,1026,1,52,NARINO,612,RICAURTE,RICAURTE,CM,52612,ZONA06,DACLI,DACLIZONA06,243696.963,0
528188276.1,95001.2225,1027,33,52,NARINO,110,BUESACO,BUESACO,CM,52110,ZONA08,DACLI,DACLIZONA08,52818.828,0
528329684.8,108791.1886,1028,26,52,NARINO,699,SANTA CRUZ,GUACHAVES,CM,52699,ZONA06,DACLI,DACLIZONA06,52832.968,0
141687561.4,63706.95103,1029,18,52,NARINO,381,LA FLORIDA,LA FLORIDA,CM,52381,ZONA06,DACLI,DACLIZONA06,14168.756,0
118603574.3,57571.40008,1032,29,52,NARINO,683,SANDONA,SANDONA,CM,52683,ZONA06,DACLI,DACLIZONA06,11860.357,0
1356867803,198179.1893,1036,32,52,NARINO,1,PASTO,SAN JUAN DE PASTO,CM,52001,ZONA06,DACLI,DACLIZONA06,135686.78,8.61
77638804.74,40894.83263,1037,1019,52,NARINO,565,PROVIDENCIA,PROVIDENCIA,CM,52565,ZONA06,DACLI,DACLIZONA06,7763.88,0
546993536.2,91505.13202,1038,23,52,NARINO,435,MALLAMA,PIEDRANCHA,CM,52435,ZONA06,DACLI,DACLIZONA06,54699.354,0
65475203.22,34922.37088,1039,28,52,NARINO,36,ANCUYA,ANCUYA,CM,52036,ZONA06,DACLI,DACLIZONA06,6547.52,0
196820438.2,69371.18267,1041,25,52,NARINO,838,TUQUERRES,TUQUERRES,CM,52838,ZONA07,DACLI,DACLIZONA07,19682.044,0
102524034.6,50758.80955,1042,15,52,NARINO,207,CONSACA,CONSACA,CM,52207,ZONA07,DACLI,DACLIZONA07,10252.403,0
121307744.3,44375.95767,1044,14,52,NARINO,320,GUAITARILLA,GUAITARILLA,CM,52320,ZONA07,DACLI,DACLIZONA07,12130.774,0
102420515.9,47141.25159,1046,16,52,NARINO,885,YACUANQUER,YACUANQUER,CM,52885,ZONA07,DACLI,DACLIZONA07,10242.052,0
156366670.4,67612.79435,1049,17,52,NARINO,788,TANGUA,TANGUA,CM,52788,ZONA07,DACLI,DACLIZONA07,15636.667,0
81637429.1,42141.11119,1051,12,52,NARINO,354,IMUES,IMUES,CM,52354,ZONA07,DACLI,DACLIZONA07,8163.743,0
137641379.8,63199.34527,1052,24,52,NARINO,720,SAPUYES,SAPUYES,CM,52720,ZONA07,DACLI,DACLIZONA07,13764.138,0
477410929.2,144010.3032,1053,13,52,NARINO,287,FUNES,FUNES,CM,52287,ZONA07,DACLI,DACLIZONA07,47741.093,0
941877502.9,129428.6962,1055,21,52,NARINO,227,CUMBAL,CUMBAL,CM,52227,ZONA07,DACLI,DACLIZONA07,94187.75,0
78866450.59,41279.44214,1056,11,52,NARINO,506,OSPINA,OSPINA,CM,52506,ZONA07,DACLI,DACLIZONA07,7886.645,0
122409442.4,50866.41502,1059,22,52,NARINO,317,GUACHUCAL,GUACHUCAL,CM,52317,ZONA07,DACLI,DACLIZONA07,12240.944,0
97029369.98,42788.6044,1061,10,52,NARINO,352,ILES,ILES,CM,52352,ZONA07,DACLI,DACLIZONA07,9702.937,0
154311508.4,62090.6252,1062,5,52,NARINO,585,PUPIALES,PUPIALES,CM,52585,ZONA07,DACLI,DACLIZONA07,15431.151,0
47496878.11,26692.1336,1063,9,52,NARINO,323,GUALMATAN,GUALMATAN,CM,52323,ZONA07,DACLI,DACLIZONA07,4749.688,0
55979454.58,38333.71045,1065,19,52,NARINO,22,ALDANA,ALDANA,CM,52022,ZONA07,DACLI,DACLIZONA07,5597.945,0
52706591.21,33084.26946,1066,8,52,NARINO,210,CONTADERO,CONTADERO,CM,52210,ZONA07,DACLI,DACLIZONA07,5270.659,0
305283875,143580.8811,1067,7,52,NARINO,573,PUERRES,PUERRES,CM,52573,ZONA07,DACLI,DACLIZONA07,30528.387,0
85354440.23,38658.56718,1068,20,52,NARINO,224,CUASPUD,CARLOSAMA,CM,52224,ZONA07,DACLI,DACLIZONA07,8535.444,0
315220520.8,137211.7873,1069,6,52,NARINO,215,CORDOBA,CORDOBA,CM,52215,ZONA07,DACLI,DACLIZONA07,31522.052,0
1966537126,241152.1036,1070,3,52,NARINO,356,IPIALES,IPIALES,CM,52356,ZONA07,DACLI,DACLIZONA07,196653.713,0
354771191.6,111981.3929,1071,4,52,NARINO,560,POTOSI,POTOSI,CM,52560,ZONA07,DACLI,DACLIZONA07,35477.119,0
143583222.5,58663.75045,1104,1082,52,NARINO,254,EL PENOL,EL PENOL,CM,52254,ZONA06,DACLI,DACLIZONA06,14358.322,0
117005130.4,45441.53218,1105,32,52,NARINO,480,NARINO,NARINO,CM,52480,ZONA06,DACLI,DACLIZONA06,11700.513,0
1776823052,293674.5063,122,581,54,NORTE DE SANTANDER,245,EL CARMEN,EL CARMEN,CM,54245,ZONA07,DANGA,DANGAZONA07,177682.305,0
933267188.3,254309.547,124,578,54,NORTE DE SANTANDER,206,CONVENCION,CONVENCION,CM,54206,ZONA07,DANGA,DANGAZONA07,93326.719,0
827831048.6,218797.2436,132,600,54,NORTE DE SANTANDER,800,TEORAMA,TEORAMA,CM,54800,ZONA07,DANGA,DANGAZONA07,82783.105,0
2660539052,338944.2273,134,601,54,NORTE DE SANTANDER,810,TIBU,TIBU,CM,54810,ZONA08,DANGA,DANGAZONA08,266053.905,0
639032339.8,107523.6073,156,1024,54,NORTE DE SANTANDER,250,EL TARRA,EL TARRA,CM,54250,ZONA07,DANGA,DANGAZONA07,63903.234,0
441660687.2,117634.1845,170,595,54,NORTE DE SANTANDER,670,SAN CALIXTO,SAN CALIXTO,CM,54670,ZONA07,DANGA,DANGAZONA07,44166.069,0
357018217,81028.48615,175,584,54,NORTE DE SANTANDER,344,HACARI,HACARI,CM,54344,ZONA07,DANGA,DANGAZONA07,35701.822,0
1342176672,196204.3067,180,598,54,NORTE DE SANTANDER,720,SARDINATA,SARDINATA,CM,54720,ZONA08,DANGA,DANGAZONA08,134217.667,0
1016119337,208319.9627,183,569,54,NORTE DE SANTANDER,1,CUCUTA,CUCUTA,CM,54001,ZONA08,DANGA,DANGAZONA08,101611.934,16.46
381564707,88419.65526,184,591,54,NORTE DE SANTANDER,498,OCANA,OCANA,CM,54498,ZONA07,DANGA,DANGAZONA07,38156.471,0
91301326.69,38672.83685,186,598,54,NORTE DE SANTANDER,553,PUERTO SANTANDER,PUERTO SANTANDER,CM,54553,ZONA08,DANGA,DANGAZONA08,9130.133,0
266638191.4,77364.19458,190,587,54,NORTE DE SANTANDER,398,LA PLAYA,LA PLAYA,CM,54398,ZONA07,DANGA,DANGAZONA07,26663.819,0
507487414.8,126908.1867,193,582,54,NORTE DE SANTANDER,261,EL ZULIA,EL ZULIA,CM,54261,ZONA08,DANGA,DANGAZONA08,50748.741,0
1530012867,210190.6758,194,570,54,NORTE DE SANTANDER,3,ABREGO,ABREGO,CM,54003,ZONA07,DANGA,DANGAZONA07,153001.287,0
234473084.1,62451.66048,196,573,54,NORTE DE SANTANDER,109,BUCARASICA,BUCARASICA,CM,54109,ZONA08,DANGA,DANGAZONA08,23447.308,0
381146687.6,103228.2251,204,603,54,NORTE DE SANTANDER,871,VILLA CARO,VILLA CARO,CM,54871,ZONA08,DANGA,DANGAZONA08,38114.669,0
106492603,43226.30335,208,589,54,NORTE DE SANTANDER,418,LOURDES,LOURDES,CM,54418,ZONA08,DANGA,DANGAZONA08,10649.26,0
163211984.8,66774.26422,209,583,54,NORTE DE SANTANDER,313,GRAMALOTE,GRAMALOTE,CM,54313,ZONA08,DANGA,DANGAZONA08,16321.198,0
151032149.9,59648.82176,212,597,54,NORTE DE SANTANDER,680,SANTIAGO,SANTIAGO,CM,54680,ZONA08,DANGA,DANGAZONA08,15103.215,0
154021526.1,57656.14144,213,596,54,NORTE DE SANTANDER,673,SAN CAYETANO,SAN CAYETANO,CM,54673,ZONA08,DANGA,DANGAZONA08,15402.153,0
472507374.9,98574.27041,216,594,54,NORTE DE SANTANDER,660,SALAZAR,SALAZAR,CM,54660,ZONA08,DANGA,DANGAZONA08,47250.737,0
108836686.8,65708.33174,217,1047,54,NORTE DE SANTANDER,874,VILLA DEL ROSARIO,VILLA DEL ROSARIO,CM,54874,ZONA08,DANGA,DANGAZONA08,10883.669,0
716035805.8,142291.5699,218,575,54,NORTE DE SANTANDER,128,CACHIRA,CACHIRA,CM,54128,ZONA01,DANGA,DANGAZONA01,71603.581,0
182871706.6,57360.60841,219,580,54,NORTE DE SANTANDER,239,DURANIA,DURANIA,CM,54239,ZONA08,DANGA,DANGAZONA08,18287.171,0
75773257.61,44837.16407,220,588,54,NORTE DE SANTANDER,405,LOS PATIOS,LOS PATIOS,CM,54405,ZONA08,DANGA,DANGAZONA08,7577.326,0
534542771.8,134008.9931,221,575,54,NORTE DE SANTANDER,385,LA ESPERANZA,LA ESPERANZA,CM,54385,ZONA01,DANGA,DANGAZONA01,53454.277,0
183524257.7,71700.42294,224,572,54,NORTE DE SANTANDER,99,BOCHALEMA,BOCHALEMA,CM,54099,ZONA09,DANGA,DANGAZONA09,18352.426,0
505243257.2,105770.8941,226,571,54,NORTE DE SANTANDER,51,ARBOLEDAS,ARBOLEDAS,CM,54051,ZONA08,DANGA,DANGAZONA08,50524.326,0
181570260.3,66108.56753,229,576,54,NORTE DE SANTANDER,172,CHINACOTA,CHINACOTA,CM,54172,ZONA09,DANGA,DANGAZONA09,18157.026,0
66412238.34,35308.75186,230,990,54,NORTE DE SANTANDER,599,RAGONVALIA,RAGONVALIA,CM,54599,ZONA09,DANGA,DANGAZONA09,6641.224,0
393153490,88761.56907,232,579,54,NORTE DE SANTANDER,223,CUCUTILLA,CUCUTILLA,CM,54223,ZONA08,DANGA,DANGAZONA08,39315.349,0
170529676.9,63792.68639,234,593,54,NORTE DE SANTANDER,520,PAMPLONITA,PAMPLONITA,CM,54520,ZONA09,DANGA,DANGAZONA09,17052.968,0
83978673.98,46970.98961,235,585,54,NORTE DE SANTANDER,347,HERRAN,HERRAN,CM,54347,ZONA09,DANGA,DANGAZONA09,8397.867,0
1431506811,193766.7147,241,602,54,NORTE DE SANTANDER,820,TOLEDO,TOLEDO,CM,54820,ZONA09,DANGA,DANGAZONA09,143150.681,0
285160239.1,92076.7288,244,592,54,NORTE DE SANTANDER,518,PAMPLONA,PAMPLONA,CM,54518,ZONA09,DANGA,DANGAZONA09,28516.024,0
249700023.2,79758.18228,249,586,54,NORTE DE SANTANDER,377,LABATECA,LABATECA,CM,54377,ZONA09,DANGA,DANGAZONA09,24970.002,0
141240284.9,56312.12311,250,590,54,NORTE DE SANTANDER,480,MUTISCUA,MUTISCUA,CM,54480,ZONA09,DANGA,DANGAZONA09,14124.028,0
132487890.7,50459.37362,252,574,54,NORTE DE SANTANDER,125,CACOTA,CACOTA,CM,54125,ZONA09,DANGA,DANGAZONA09,13248.789,0
413268775,95462.98347,253,599,54,NORTE DE SANTANDER,743,SILOS,SILOS,CM,54743,ZONA09,DANGA,DANGAZONA09,41326.877,0
1153137291,170067.4676,260,577,54,NORTE DE SANTANDER,174,CHITAGA,CHITAGA,CM,54174,ZONA09,DANGA,DANGAZONA09,115313.729,0
1109036555,200242.4706,1031,169,86,PUTUMAYO,1,MOCOA,MOCOA,CM,86001,ZONA08,DACLI,DACLIZONA08,110903.656,0
457923691.6,91863.61977,1040,174,86,PUTUMAYO,755,SAN FRANCISCO,SAN FRANCISCO,CM,86755,ZONA08,DACLI,DACLIZONA08,45792.369,0
87605829.27,53967.68401,1043,173,86,PUTUMAYO,749,SIBUNDOY,SIBUNDOY,CM,86749,ZONA08,DACLI,DACLIZONA08,8760.583,0
111619073.5,50821.22079,1047,170,86,PUTUMAYO,219,COLON,COLON,CM,86219,ZONA08,DACLI,DACLIZONA08,11161.907,0
548974328.1,129255.6161,1050,175,86,PUTUMAYO,760,SANTIAGO,SANTIAGO,CM,86760,ZONA08,DACLI,DACLIZONA08,54897.433,0
978830259.5,155100.4778,1057,177,86,PUTUMAYO,885,VILLAGARZON,VILLAGARZON,CM,86885,ZONA08,DACLI,DACLIZONA08,97883.026,0
3924152181,341318.9029,1060,1021,86,PUTUMAYO,571,PUERTO GUZMAN,PUERTO GUZMAN,CM,86571,ZONA08,DACLI,DACLIZONA08,392415.218,0
1800589325,215476.0713,1064,171,86,PUTUMAYO,320,ORITO,ORITO,CM,86320,ZONA08,DACLI,DACLIZONA08,180058.932,0
1557234026,200277.1594,1073,1022,86,PUTUMAYO,569,PUERTO CAICEDO,PUERTO CAICEDO,CM,86569,ZONA08,DACLI,DACLIZONA08,155723.403,0
10672088699,748288.9952,1074,1031,86,PUTUMAYO,573,PUERTO LEGUIZAMO,PUERTO LEGUIZAMO,CM,86573,ZONA08,DACLI,DACLIZONA08,1067208.87,0
2376396512,297529.2934,1075,172,86,PUTUMAYO,568,PUERTO ASIS,PUERTO ASIS,CM,86568,ZONA08,DACLI,DACLIZONA08,237639.651,0
561858387.8,145418.381,1076,176,86,PUTUMAYO,865,VALLE DEL GUAMUEZ,LA HORMIGA,CM,86865,ZONA08,DACLI,DACLIZONA08,56185.839,0
521372761.9,118279.6872,1077,176,86,PUTUMAYO,757,SAN MIGUEL,LA DORADA,CM,86757,ZONA08,DACLI,DACLIZONA08,52137.276,0
143479444,60320.46086,749,227,63,QUINDIO,272,FILANDIA,FILANDIA,CM,63272,ZONA03,DALES,DALESZONA03,14347.944,0
392965314.7,94470.86532,751,233,63,QUINDIO,690,SALENTO,SALENTO,CM,63690,ZONA03,DALES,DALESZONA03,39296.531,0
62319810.99,43184.13391,758,225,63,QUINDIO,190,CIRCASIA,CIRCASIA,CM,63190,ZONA03,DALES,DALESZONA03,6231.981,0
83409479.55,43982.21407,764,232,63,QUINDIO,594,QUIMBAYA,QUIMBAYA,CM,63594,ZONA03,DALES,DALESZONA03,8340.948,0
119160510.3,49172.41898,775,230,63,QUINDIO,470,MONTENEGRO,MONTENEGRO,CM,63470,ZONA03,DALES,DALESZONA03,11916.051,0
113101711.1,47529.31823,776,222,63,QUINDIO,1,ARMENIA,ARMENIA,CM,63001,ZONA03,DALES,DALESZONA03,11310.171,0
207784489.4,74611.94206,781,224,63,QUINDIO,130,CALARCA,CALARCA,CM,63130,ZONA03,DALES,DALESZONA03,20778.449,0
92270308.33,50011.99984,786,229,63,QUINDIO,401,LA TEBAIDA,LA TEBAIDA,CM,63401,ZONA03,DALES,DALESZONA03,9227.031,0
77601173.59,48129.35847,800,226,63,QUINDIO,212,CORDOBA,CORDOBA,CM,63212,ZONA03,DALES,DALESZONA03,7760.117,0
40144768.4,29264.7238,801,223,63,QUINDIO,111,BUENAVISTA,BUENAVISTA,CM,63111,ZONA03,DALES,DALESZONA03,4014.477,0
194424859.1,66083.86944,811,231,63,QUINDIO,548,PIJAO,PIJAO,CM,63548,ZONA03,DALES,DALESZONA03,19442.486,0
205363932,69081.75169,815,228,63,QUINDIO,302,GENOVA,GENOVA,CM,63302,ZONA03,DALES,DALESZONA03,20536.393,0
566761169.2,105222.5991,570,243,66,RISARALDA,456,MISTRATO,MISTRATO,CM,66456,ZONA02,DALES,DALESZONA02,56676.117,0
930856537.2,141922.7284,590,244,66,RISARALDA,572,PUEBLO RICO,PUEBLO RICO,CM,66572,ZONA02,DALES,DALESZONA02,93085.654,0
149339074.7,50939.17282,592,245,66,RISARALDA,594,QUINCHIA,QUINCHIA,CM,66594,ZONA02,DALES,DALESZONA02,14933.907,0
101169479.6,43293.38735,594,239,66,RISARALDA,318,GUATICA,GUATICA,CM,66318,ZONA02,DALES,DALESZONA02,10116.948,0
175489699.7,53589.48865,622,237,66,RISARALDA,88,BELEN DE UMBRIA,BELEN DE UMBRIA,CM,66088,ZONA02,DALES,DALESZONA02,17548.97,0
255464007.3,103092.4675,629,235,66,RISARALDA,45,APIA,APIA,CM,66045,ZONA02,DALES,DALESZONA02,25546.401,0
212664123.4,77567.92191,658,247,66,RISARALDA,687,SANTUARIO,SANTUARIO,CM,66687,ZONA02,DALES,DALESZONA02,21266.412,0
73307615.75,40934.88389,670,240,66,RISARALDA,383,LA CELIA,LA CELIA,CM,66383,ZONA02,DALES,DALESZONA02,7330.762,0
164314560.1,62090.0185,673,242,66,RISARALDA,440,MARSELLA,MARSELLA,CM,66440,ZONA02,DALES,DALESZONA02,16431.456,0
148930285.6,54721.87519,684,236,66,RISARALDA,75,BALBOA,BALBOA,CM,66075,ZONA02,DALES,DALESZONA02,14893.029,0
510505874.3,102669.3718,696,246,66,RISARALDA,682,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,CM,66682,ZONA02,DALES,DALESZONA02,51050.587,0
30624113.51,22984.99538,707,241,66,RISARALDA,400,LA VIRGINIA,LA VIRGINIA,CM,66400,ZONA02,DALES,DALESZONA02,3062.411,0
652365722.6,160427.3403,713,234,66,RISARALDA,1,PEREIRA,PEREIRA,CM,66001,ZONA02,DALES,DALESZONA02,65236.572,8.19
70940862.71,43148.40291,717,238,66,RISARALDA,170,DOSQUEBRADAS,DOSQUEBRADAS,CM,66170,ZONA02,DALES,DALESZONA02,7094.086,0
